thisRow.t,notes,trial_num,participant,session,phase,cue_color,target_difficulty,trial_index_within_staircase,prop_used,stimulus_logit,staircase_id,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,quest_alpha_mean,quest_alpha_sd,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,angle_bias,applied_angle_bias,trials_completed_this_staircase,alpha_sd_current,mean_evidence,sum_evidence,var_evidence,rt_frame,num_frames_preRT,mean_evidence_preRT,sum_evidence_preRT,var_evidence_preRT,cum_evidence_preRT,max_cum_evidence_preRT,min_cum_evidence_preRT,max_abs_cum_evidence_preRT,prop_positive_evidence_preRT,difficulty_type,trial_index_within_type,threshold_source,s_threshold_60pct,s_threshold_80pct,cue_difficulty_prediction,actual_difficulty_level,target_percentage,confidence_rating,agency_rating,s_threshold_70pct,participant,session,learning_order,counterbalance_index,
,,154,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,1.8369785000104457,True,square,square,,,,,,,90,90,,,2.332248448833657,261.21182626936957,226.65125626448213,112,112,2.332248448833657,261.21182626936957,226.65125626448213,261.21182626936957,261.2118262693695,-156.90308992910585,261.2118262693695,0.4642857142857143,learning_fixed,26,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,155,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,1.4716052999719977,True,square,square,,,,,,,90,90,,,1.6086268921001425,144.77642028901283,359.3132193887106,90,90,1.6086268921001425,144.77642028901283,359.3132193887106,144.77642028901283,317.5050158311089,-162.7337503051697,317.5050158311089,0.5111111111111111,learning_fixed,27,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,156,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,0,False,1.6384461000561714,True,dot,square,,,,,,,90,-90,,,14.60236606451568,1460.236606451568,223.05394332979674,100,100,14.60236606451568,1460.236606451568,223.05394332979674,1460.236606451568,1475.8390792487992,0.1120502739496815,1475.8390792487992,0.72,learning_fixed,29,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,157,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,0,False,1.2541985001880676,True,square,dot,,,,,,,90,90,,,5.002605686355815,385.20063784939776,371.52296715712214,77,77,5.002605686355815,385.20063784939776,371.52296715712214,385.20063784939776,385.20063784939776,11.408364976515692,385.20063784939776,0.5844155844155844,learning_fixed,28,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,158,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.28730950015597045,True,dot,dot,,,,,,,90,-90,,,-5.039380746742414,-95.74823418810587,97.4764057540286,19,19,-5.039380746742414,-95.74823418810587,97.4764057540286,-95.74823418810587,-32.013081782104834,-113.88717863580254,113.88717863580254,0.2631578947368421,learning_fixed,29,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,159,1996s,001,learning_90,yellow,high,,0.6084420222564921,0.4407680323471903,,1,False,0.2191274999640882,True,dot,dot,,,,,,,90,-90,,,8.869854053312187,133.0478107996828,198.55497734431256,15,15,8.869854053312187,133.0478107996828,198.55497734431256,133.0478107996828,133.0478107996828,-0.8261073330055878,133.0478107996828,0.4,learning_fixed,30,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,160,1996s,001,learning_90,red,low,,0.12355019032049691,-1.9592319676528094,,1,False,0.3734455998055637,True,dot,dot,,,,,,,90,90,,,5.098307838714753,122.35938812915407,51.89627974627823,24,24,5.098307838714753,122.35938812915407,51.89627974627823,122.35938812915407,122.35938812915406,-4.701957722540975,122.35938812915406,0.4583333333333333,learning_fixed,30,individualized_calibration,0.2414297750189407,0.40766968306220214,,,,,,,1996s,001,"[90, 0]",3,
,,161,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.969616899965331,True,dot,square,,,,,,,90,90,,,1.6570732530242105,397.6975807258105,203.93025712610546,240,240,1.6570732530242105,397.6975807258105,203.93025712610546,397.6975807258105,401.0001273127162,-211.76909012029793,401.0001273127162,0.45416666666666666,test_learning_hard,1,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,1,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,162,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.654561399947852,True,dot,square,,,,,,,90,90,,,1.5649605998766056,345.85629257272984,379.23918097671304,221,221,1.5649605998766056,345.85629257272984,379.23918097671304,345.85629257272984,345.8562925727298,-209.07488263323262,345.8562925727298,0.4479638009049774,test_learning_hard,2,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,163,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.2010848000645638,True,dot,dot,,,,,,,90,90,,,3.617918752250751,701.8762379366457,343.3931577088284,194,194,3.617918752250751,701.8762379366457,343.3931577088284,701.8762379366457,705.9747168336713,-108.64239188311466,705.9747168336713,0.4793814432989691,test_medium,1,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,164,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.271809000056237,True,dot,dot,,,,,,,90,-90,,,5.038662010997841,997.6550781775726,289.4437398189892,198,198,5.038662010997841,997.6550781775726,289.4437398189892,997.6550781775726,1161.0212992318266,-24.653340851330086,1161.0212992318266,0.5707070707070707,test_medium,1,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,4,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,165,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,0,False,3.4708527999464422,True,dot,square,,,,,,,90,-90,,,3.0887417096938257,648.6357590357034,417.18762610002085,210,210,3.0887417096938257,648.6357590357034,417.18762610002085,648.6357590357034,756.9771580071359,-143.23145492759508,756.9771580071359,0.5666666666666667,test_medium,2,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,166,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.302048800047487,True,dot,dot,,,,,,,90,-90,,,4.790902485301125,958.180497060225,528.5311935662572,200,200,4.790902485301125,958.180497060225,528.5311935662572,958.180497060225,958.1804970602251,-83.36878465662949,958.1804970602251,0.545,test_medium,3,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,4,6,0.32818957714686336,1996s,001,"[90, 0]",3,
,,167,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.787930600112304,True,dot,dot,,,,,,,90,90,,,3.721439793732829,852.2097127648178,488.6592070650444,229,229,3.721439793732829,852.2097127648178,488.6592070650444,852.2097127648178,853.0918629971444,-142.84466340815803,853.0918629971444,0.49344978165938863,test_medium,2,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,168,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.221770199947059,True,square,square,,,,,,,90,-90,,,3.731773460595845,727.6958248161898,377.0624999716288,195,195,3.731773460595845,727.6958248161898,377.0624999716288,727.6958248161898,788.5902502562252,-166.61814612548352,788.5902502562252,0.5230769230769231,test_medium,4,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,3,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,169,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,0,False,3.5880656999070197,True,dot,square,,,,,,,90,-90,,,12.00489629602313,2605.0624962370193,233.60936758274417,217,217,12.00489629602313,2605.0624962370193,233.60936758274417,2605.0624962370193,2605.4233915087025,37.61039677349878,2605.4233915087025,0.5576036866359447,test_learning_easy,1,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
,,170,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,2.6548830000683665,True,dot,dot,,,,,,,90,90,,,12.39728226719242,1995.9624450179795,224.09057141043817,161,161,12.39728226719242,1995.9624450179795,224.09057141043817,1995.9624450179795,1996.8811980458925,2.7817569420989767,1996.8811980458925,0.6335403726708074,test_learning_easy,2,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
,,171,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.686412699986249,True,dot,square,,,,,,,90,90,,,0.6016992510666614,134.1789329878655,282.54407795379115,223,223,0.6016992510666614,134.1789329878655,282.54407795379115,134.1789329878655,458.3662822804704,-174.25013458644068,458.3662822804704,0.4618834080717489,test_learning_hard,3,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,3,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,172,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,0,False,3.0210985001176596,True,dot,square,,,,,,,90,90,,,3.1463878297992833,575.7889728532689,360.84285628608575,183,183,3.1463878297992833,575.7889728532689,360.84285628608575,575.7889728532689,665.2896261688921,-114.32035862872448,665.2896261688921,0.48633879781420764,test_medium,5,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,3,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,173,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,4.170378900133073,True,square,square,,,,,,,90,-90,,,1.9205733243384093,478.2227577602639,232.42448014607,249,249,1.9205733243384093,478.2227577602639,232.42448014607,478.2227577602639,557.0427422815991,-73.02807567942382,557.0427422815991,0.42168674698795183,test_medium,3,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,1,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,174,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,0,False,3.7705035000108182,True,square,dot,,,,,,,90,90,,,3.1466502316294798,717.4362528115214,351.31166017510134,228,228,3.1466502316294798,717.4362528115214,351.31166017510134,717.4362528115214,717.9312175847597,-268.5574133221451,717.9312175847597,0.543859649122807,test_medium,6,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,175,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,0,False,3.0213031999301165,True,dot,square,,,,,,,90,90,,,3.519341340664649,644.0394653416308,133.97373813526116,183,183,3.519341340664649,644.0394653416308,133.97373813526116,644.0394653416308,644.359692064829,38.44341998391392,644.359692064829,0.6120218579234973,test_medium,4,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,176,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,4.302529999986291,True,dot,dot,,,,,,,90,90,,,1.4566896751448115,378.739315537651,240.08922361445445,260,260,1.4566896751448115,378.739315537651,240.08922361445445,378.739315537651,736.6173388794994,-76.99139734910163,736.6173388794994,0.46153846153846156,test_medium,5,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,4,5,0.32818957714686336,1996s,001,"[90, 0]",3,
,,177,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,2.219676800072193,True,dot,dot,,,,,,,90,90,,,10.778347955603504,1455.076974006473,167.75849764477465,135,135,10.778347955603504,1455.076974006473,167.75849764477465,1455.076974006473,1455.0769740064727,33.261903122219834,1455.0769740064727,0.6592592592592592,test_learning_easy,3,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,178,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.7709329000208527,True,square,square,,,,,,,90,-90,,,3.7366801944073793,851.9630843248825,410.55879588364627,228,228,3.7366801944073793,851.9630843248825,410.55879588364627,851.9630843248825,1029.6093107521197,-86.36947408414434,1029.6093107521197,0.5307017543859649,test_medium,6,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,179,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,3.1384297001641244,True,dot,dot,,,,,,,90,90,,,12.314503925866823,2339.7557459146965,211.53201761825613,190,190,12.314503925866823,2339.7557459146965,211.53201761825613,2339.7557459146965,2339.755745914698,37.17721156999431,2339.755745914698,0.631578947368421,test_learning_easy,4,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
,,180,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,2.871464299969375,True,dot,dot,,,,,,,90,90,,,11.975635373156411,2083.7605549292157,173.79086596224616,174,174,11.975635373156411,2083.7605549292157,173.79086596224616,2083.7605549292157,2083.7605549292175,29.177788144315638,2083.7605549292175,0.6896551724137931,test_learning_easy,5,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
,,181,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,4.170945099787787,True,square,square,,,,,,,90,-90,,,4.45020194121377,1121.45088918587,254.00554142826792,252,252,4.45020194121377,1121.45088918587,254.00554142826792,1121.45088918587,1121.4508891858698,38.049305941908315,1121.4508891858698,0.5079365079365079,test_medium,7,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,182,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,3.2378938000183553,True,square,square,,,,,,,90,90,,,12.961313014566363,2540.417350855007,191.99027272370816,196,196,12.961313014566363,2540.417350855007,191.99027272370816,2540.417350855007,2541.8485230361243,-1.332721103775005,2541.8485230361243,0.6938775510204082,test_learning_easy,6,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,5,0.32818957714686336,1996s,001,"[90, 0]",3,
,,183,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,0,False,4.103566600009799,True,square,dot,,,,,,,90,90,,,5.110244011701747,1267.3405149020332,265.6385430413068,248,248,5.110244011701747,1267.3405149020332,265.6385430413068,1267.3405149020332,1285.5329508251282,-45.258135997041244,1285.5329508251282,0.5040322580645161,test_medium,8,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,184,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.820954700000584,True,square,square,,,,,,,90,-90,,,3.4183071169596166,789.6289440176714,292.9378574566475,231,231,3.4183071169596166,789.6289440176714,292.9378574566475,789.6289440176714,839.3089389881095,-158.20065689112928,839.3089389881095,0.47186147186147187,test_medium,9,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,4,4,0.32818957714686336,1996s,001,"[90, 0]",3,
,,185,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,1.3899612999521196,True,square,square,,,,,,,90,90,,,12.326486487329266,1060.077837910317,141.81739088845225,86,86,12.326486487329266,1060.077837910317,141.81739088845225,1060.077837910317,1060.0778379103167,19.794502895073887,1060.0778379103167,0.8255813953488372,test_learning_easy,7,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,4,7,0.32818957714686336,1996s,001,"[90, 0]",3,
,,186,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.7049740999937057,True,dot,dot,,,,,,,90,-90,,,3.8151931740036544,854.6032709768186,379.0043138647837,224,224,3.8151931740036544,854.6032709768186,379.0043138647837,854.6032709768186,854.6032709768181,-219.37085512882362,854.6032709768181,0.49107142857142855,test_medium,7,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,3,5,0.32818957714686336,1996s,001,"[90, 0]",3,
,,187,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,1,False,3.7719482998363674,True,square,square,,,,,,,90,90,,,2.660143518323971,609.1728656961893,448.04590773551405,229,229,2.660143518323971,609.1728656961893,448.04590773551405,609.1728656961893,609.1728656961897,-223.02846526538906,609.1728656961897,0.5327510917030568,test_learning_hard,4,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,1,1,0.32818957714686336,1996s,001,"[90, 0]",3,
,,188,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.621280899969861,True,square,square,,,,,,,90,90,,,2.421324257440411,530.27001237945,311.7636893094859,219,219,2.421324257440411,530.27001237945,311.7636893094859,530.27001237945,627.9800938287701,-12.557820600906725,627.9800938287701,0.5662100456621004,test_medium,8,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,1,1,0.32818957714686336,1996s,001,"[90, 0]",3,
,,189,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.021154399961233,True,dot,dot,,,,,,,90,-90,,,4.25140471107498,778.0070621267214,407.07392146614166,183,183,4.25140471107498,778.0070621267214,407.07392146614166,778.0070621267214,779.3684110207859,-112.99334307103351,779.3684110207859,0.5245901639344263,test_medium,9,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,1,1,0.32818957714686336,1996s,001,"[90, 0]",3,
,,190,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.5534911998547614,True,square,square,,,,,,,90,90,,,5.478162682277853,1177.8049766897384,393.72895076847834,215,215,5.478162682277853,1177.8049766897384,393.72895076847834,1177.8049766897384,1243.5350440808716,0.4740134279886399,1243.5350440808716,0.5581395348837209,test_medium,10,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,191,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.387701400090009,True,square,square,,,,,,,90,90,,,3.862109238494164,791.7323938913037,418.3576992885069,205,205,3.862109238494164,791.7323938913037,418.3576992885069,791.7323938913037,791.7323938913039,-145.24558626846292,791.7323938913039,0.5365853658536586,test_medium,10,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,192,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,3.870642099995166,True,square,square,,,,,,,90,-90,,,11.655539661900407,2727.3962808846954,196.79517287801255,234,234,11.655539661900407,2727.3962808846954,196.79517287801255,2727.3962808846954,2727.3962808846945,21.447226451092323,2727.3962808846945,0.5683760683760684,test_learning_easy,8,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,193,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,1,False,3.7540655001066625,True,dot,dot,,,,,,,90,90,,,4.970858199811766,1128.3848113572708,414.3911608387234,227,227,4.970858199811766,1128.3848113572708,414.3911608387234,1128.3848113572708,1135.3491574238665,-54.34550012030086,1135.3491574238665,0.5242290748898678,test_medium,11,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,194,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.85330619988963,True,square,dot,,,,,,,90,90,,,0.680208071284286,158.48848060923862,325.79662320511443,233,233,0.680208071284286,158.48848060923862,325.79662320511443,158.48848060923862,397.0261708734129,-125.72089993889935,397.0261708734129,0.4334763948497854,test_learning_hard,5,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,195,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,1,False,3.8710757000371814,True,square,square,,,,,,,90,90,,,2.972902365620444,695.6591535551839,488.8234188980397,234,234,2.972902365620444,695.6591535551839,488.8234188980397,695.6591535551839,695.6591535551836,-177.5504060876656,695.6591535551836,0.5555555555555556,test_learning_hard,6,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,196,1996s,001,test_90,red,,,0.32818957714686336,-0.7163847713486207,,nan,True,nan,False,dot,timeout,,,,,,,90,90,,,2.4995131223567286,752.3534498293753,264.78762315844494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,test_medium,12,individualized_calibration,0.2414297750189407,0.40766968306220214,low,medium,70pct,nan,nan,0.32818957714686336,1996s,001,"[90, 0]",3,
,,197,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.769755900138989,True,dot,dot,,,,,,,90,90,,,4.751326295329348,1083.3023953350914,224.26167131933983,228,228,4.751326295329348,1083.3023953350914,224.26167131933983,1083.3023953350914,1083.3023953350914,8.558702102154214,1083.3023953350914,0.5219298245614035,test_medium,11,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,198,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,4.086469300091267,True,dot,square,,,,,,,90,90,,,2.3806440044531114,588.0190690999185,157.63544579057657,247,247,2.3806440044531114,588.0190690999185,157.63544579057657,588.0190690999185,772.8240272973678,-16.661538491948228,772.8240272973678,0.5465587044534413,test_learning_hard,7,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,199,1996s,001,test_90,yellow,,,0.6084420222564921,0.4407680323471903,,1,False,3.638057400006801,True,square,square,,,,,,,90,90,,,10.81269664948598,2378.7932628869157,190.16178308943682,220,220,10.81269664948598,2378.7932628869157,190.16178308943682,2378.7932628869157,2378.793262886915,-1.5479078843940255,2378.793262886915,0.6318181818181818,test_learning_easy,9,individualized_calibration,0.2414297750189407,0.40766968306220214,high,easy,80pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,200,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,1,False,3.654924300033599,True,square,square,,,,,,,90,90,,,5.482640594235835,1211.6635713261194,354.2388302208898,221,221,5.482640594235835,1211.6635713261194,354.2388302208898,1211.6635713261194,1368.2685683597701,-81.68454029545106,1368.2685683597701,0.579185520361991,test_medium,12,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,201,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,0,False,3.487736399983987,True,dot,square,,,,,,,90,90,,,3.159646541596706,666.685420276905,459.4520029982128,211,211,3.159646541596706,666.685420276905,459.4520029982128,666.685420276905,884.7749492436322,-10.552509569004071,884.7749492436322,0.5165876777251185,test_learning_hard,8,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,2,2,0.32818957714686336,1996s,001,"[90, 0]",3,
,,202,1996s,001,test_90,red,,,0.12355019032049691,-1.9592319676528094,,1,False,3.3525783999357373,True,square,square,,,,,,,90,-90,,,0.6613718560238349,134.25848677283847,480.6360893878381,203,203,0.6613718560238349,134.25848677283847,480.6360893878381,134.25848677283847,268.67200729388117,-137.1823444817217,268.67200729388117,0.5024630541871922,test_learning_hard,9,individualized_calibration,0.2414297750189407,0.40766968306220214,low,hard,60pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,203,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,0,False,3.253703699912876,True,dot,square,,,,,,,90,-90,,,4.927888924364212,970.7941180997498,429.3262309741349,197,197,4.927888924364212,970.7941180997498,429.3262309741349,970.7941180997498,1009.4046884983028,-34.405520465702246,1009.4046884983028,0.5786802030456852,test_medium,13,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
,,204,1996s,001,test_90,yellow,,,0.32818957714686336,-0.7163847713486207,,0,False,3.53656809986569,True,dot,square,,,,,,,90,-90,,,3.642588660534949,779.513973354479,250.7926219829309,214,214,3.642588660534949,779.513973354479,250.7926219829309,779.513973354479,788.3845061456628,-30.885599786882633,788.3845061456628,0.5233644859813084,test_medium,14,individualized_calibration,0.2414297750189407,0.40766968306220214,high,medium,70pct,3,3,0.32818957714686336,1996s,001,"[90, 0]",3,
